LB,ObjCoeff,Dual,y_lp_sum,RC,ylp,yint
44013.3,391,-0.0619191,0.876552,0,0.877793,1
44013.3,3003,-5350.82,7.45E-08,0,0,0
44013.3,2222,-84.8207,0.998015,0,0.999969,1
44013.3,1712,-1189.82,7.45E-08,332.05,0,0
44013.3,901,-947.755,0.875006,0,0.877802,1
44013.3,1832,-2516.71,1.65E-05,0,0,0
44013.3,2582,-2494.88,7.45E-08,0,0,0
44013.3,3003,-2646.75,0.00198524,0,3.09E-05,0
44013.3,2793,-2394.64,0.12022,0,0.12207,0
44013.3,721,-418,0.000391821,0,8.02E-05,0
44013.3,1201,-460.792,0.876938,0,0.877826,1
44013.3,2613,-1677.92,4.40E-05,445.619,0,0
44013.3,361,-49.1115,0.000848745,0,3.64E-05,0
44013.3,3003,-4748.97,7.45E-08,0,0,0
44013.3,541,-1076.17,2.82E-07,0,0,1
44013.3,1622,-879.649,7.45E-08,427.895,0,0
44013.3,1472,-575.796,0.125804,0,0.124978,0
44013.3,2703,-2392.91,0.000211952,128.675,0,0
44013.3,2162,-974.943,7.45E-08,0,0,0
44013.3,2402,-1885.85,5.99E-05,91.3537,4.01E-07,0
44013.3,3003,-831.213,0.00224858,0,0.00228054,0
44013.3,631,-686.726,0.873253,0,0.875035,1
44013.3,2703,-402.555,0.873657,0,0.87502,1
44013.3,2643,-2300.37,0.00296968,0,0.00299533,0
44013.3,2913,-1266.81,0.121125,0,0.119704,0
44013.3,3003,-4093.49,2.22E-07,0,0,0
44013.3,1532,-1220.29,7.45E-08,245.449,0,0
44013.3,1982,-1713.87,3.97E-05,0,1.73E-06,0
44013.3,451,-10.1809,0.119172,0,0.118899,0
44013.3,871,-443.428,0.876454,0,0.877792,1
44013.3,3003,-7229.59,7.45E-08,0,0,0
44013.3,1442,-1664.92,1.65E-07,0,0,0
44013.3,2883,-2624.21,0.228243,0,0.227326,0
44013.3,451,-16.7515,0.876571,0,0.877858,1
44013.3,1802,-1509.84,0.000188492,0,0,0
44013.3,3003,-1277.58,7.45E-08,1154.72,0,0
44013.3,1712,-1807.22,0.122401,0,0.121981,0
44013.3,1802,-1858.38,0.000180391,0,0,0
44013.3,1291,-2193.93,0.999311,-99.628,0.999978,1
44013.3,1712,-1192.77,0.00163201,0,0.000213331,0
44013.3,1141,-25.6635,2.53E-07,1019.31,0,0
44013.3,1442,-1900.05,0.000523247,0,3.85E-06,0
44013.3,1231,-871.305,7.45E-08,83.9468,0,0
44013.3,3003,-2090.08,7.45E-08,1798.88,0,0
44013.3,1502,-1707.54,0.999781,-192.376,1,1
44013.3,2462,-2648.3,0.000334387,0,6.90E-06,0
44013.3,1081,-289.678,0.877195,0,0.877826,1
44013.3,2042,-907.331,7.45E-08,0,0,0
44013.3,3003,-3406.09,0.00325878,0,0.00326582,0
44013.3,1892,-3075.34,0.9966,0,0.996732,1
44013.3,2703,-7.52371,7.45E-08,952.98,0,0
44013.3,991,-1.31E-65,0.996741,0,0.996734,1
44397.4,3003,-201.905,2.23E-10,1647.63,0,0
44397.4,1231,-337.172,1.33E-07,360.043,0,0
44397.4,1892,-285.262,0.00101049,0,0.000517141,0
44397.4,1862,-375.468,0.107406,0,0.108001,1
44397.4,1231,-1393.64,0.999999,-127.398,1,1
44397.4,2072,-693.982,1.46E-10,293.776,0,0
44397.4,2102,-441.803,4.44E-05,375.808,0,0
44397.4,2582,-161.265,1.46E-10,1606.79,0,0
44397.4,391,-8.27E-25,0.891532,0,0.891482,0
44397.4,3003,-1784.53,1.46E-10,1470.51,0,0
44397.4,2222,-296.825,0.991149,0,0.992845,1
44397.4,1712,-1090.45,1.46E-10,569.079,0,0
44397.4,901,-713.708,0.283591,0,0.285143,1
44397.4,1832,-1194.16,1.39E-08,0,0,0
44397.4,2582,-2065.88,1.46E-10,0,0,0
44397.4,3003,-296.916,0.00885096,0,0.0071554,0
44397.4,2793,-2417.73,0.109828,0,0.111738,0
44397.4,721,-321.446,7.87E-05,0,0,0
44397.4,1201,-879.754,0.88005,0,0.880205,1
44397.4,2613,-2633.76,1.43E-07,0,0,0
44397.4,361,-241.136,0.00417186,0,0.00313077,0
44397.4,3003,-425.193,2.26E-10,824.996,0,0
44397.4,541,-353.891,1.70E-10,214.974,0,0
44397.4,1622,-691.336,1.46E-10,594.159,0,0
44397.4,1472,-677.28,0.476977,0,0.47713,0
44397.4,2703,-1568.87,0.011985,0,0.0111856,0
44397.4,2162,-330.268,1.46E-10,0,0,0
44397.4,2402,-2917.57,3.78E-05,0,0,0
44397.4,3003,-1295.04,0.00267052,0,0.00269382,0
44397.4,631,-374.67,0.468411,0,0.466741,1
44397.4,2703,-705.165,0.512276,0,0.512586,1
44397.4,2643,-776.191,0.0167706,0,0.0179788,0
44397.4,2913,-1400.54,0.468283,0,0.466741,0
44397.4,3003,-124.132,0.000558501,0,0.000608238,0
44397.4,1532,-39.341,1.46E-10,969.924,0,0
44397.4,1982,-353.149,0.00973556,0,0.00976725,0
44397.4,451,-78.9565,0.105176,0,0.105272,1
44397.4,871,-281.446,0.036678,0,0.0365871,0
44397.4,3003,-1395.59,2.55E-05,0,0,0
44397.4,1442,-951.371,4.71E-08,317.928,0,0
44397.4,2883,-2720.23,0.728667,0,0.72675,0
44397.4,451,-157.087,0.880069,0,0.880205,1
44397.4,1802,-1290.09,3.98E-05,0,2.60E-13,0
44397.4,3003,-1012.77,1.46E-10,729.105,0,0
44397.4,1712,-1035.12,0.880071,0,0.880205,1
44397.4,1802,-466.113,5.89E-07,179.988,0,0
44397.4,1291,-1654.61,0.999995,0,1,1
44397.4,1712,-632.219,0.116657,0,0.116435,0
44397.4,1141,-27.5474,1.40E-05,46.0299,0,0
44397.4,1442,-213.25,0.00325798,0,0.00336041,0
44397.4,1231,-353.224,1.46E-10,119.12,0,0
44397.4,3003,-367.674,1.46E-10,1708.78,0,0
44397.4,1502,-2340.06,0.999975,0,1,1
44397.4,2462,-1589.41,0.00121371,0,0.000901193,0
44397.4,1081,-20.3628,0.88005,0,0.880205,0
44397.4,2042,-1264.09,1.46E-10,0,0,0
44397.4,3003,-615.844,0.00326545,0,0.00324649,0
44397.4,1892,-2328.98,0.99672,0,0.996754,1
44397.4,2703,-106.162,1.74E-07,680.609,0,0
44397.4,991,-17.868,0.996734,0,0.996754,1
46724,3003,-591.595,9.31E-09,969.367,0,0
46724,1231,-1695.18,0.100468,0,0.100685,0
46724,1892,-262.101,0.000156327,0,6.65E-05,0
46724,1862,-309.262,0.375551,0,0.374972,0
46724,1231,-1366.56,0.99999,-363.227,1,1
46724,2072,-703.534,4.70E-05,164.616,0,0
46724,2102,-872.764,7.81E-05,0,1.30E-05,0
46724,2582,-241.919,9.31E-09,1205.06,0,0
46724,391,-141.161,0.5237,0,0.524263,1
46724,3003,-841.003,9.31E-09,1927.79,0,0
46724,2222,-4.71592,0.999948,0,1,1
46724,1712,-762.385,2.39E-08,409.991,0,0
46724,901,-784.2,0.414209,0,0.414656,1
46724,1832,-866.348,9.31E-09,172.591,0,0
46724,2582,-2574.05,9.31E-09,1238.25,0,0
46724,3003,-1940.54,5.23E-05,0,0,0
46724,2793,-3188.7,0.576371,0,0.576001,0
46724,721,-319.503,0.000240149,0,0.000117088,0
46724,1201,-484.936,0.618442,0,0.618502,1
46724,2613,-2341.71,9.31E-09,512.991,0,0
46724,361,-537.859,0.0101488,0,0.0101603,1
46724,3003,-1236.32,9.40E-09,0,0,0
46724,541,-616.16,1.42E-08,214.607,0,0
46724,1622,-2424.76,9.31E-09,719.881,0,0
46724,1472,-506.941,0.215387,0,0.214741,0
46724,2703,-1802.77,0.00020232,0,6.77E-05,0
46724,2162,-1645.39,9.48E-07,805.436,0,0
46724,2402,-3561.24,6.30E-05,0,0,0
46724,3003,-1897.62,0.00219358,0,0.00221979,0
46724,631,-1400.45,0.466424,0,0.466047,1
46724,2703,-1324.63,0.784289,0,0.785201,1
46724,2643,-1150.15,0.00036203,0,0.000303516,0
46724,2913,-2298.33,0.213156,0,0.212276,0
46724,3003,-102.766,1.25E-08,0,0,0
46724,1532,-442.711,9.31E-09,594.255,0,0
46724,1982,-4230.95,0.000313487,0,5.81E-05,0
46724,451,-58.1873,0.349744,0,0.350413,0
46724,871,-118.853,0.523386,0,0.524205,1
46724,3003,-4432.71,1.04E-08,262.221,0,0
46724,1442,-148.362,1.10E-05,0,2.20E-05,0
46724,2883,-3648.82,0.585833,0,0.58531,0
46724,451,-769.693,0.414141,0,0.414662,1
46724,1802,-3227.06,5.43E-05,0,6.22E-06,0
46724,3003,-1448.16,9.31E-09,683.448,0,0
46724,1712,-591.341,0.647197,0,0.646125,1
46724,1802,-57.8603,0.00580374,0,0.00645852,0
46724,1291,-1621.08,0.999976,-164.083,1,1
46724,1712,-1369.81,0.31631,0,0.316915,0
46724,1141,-20.4684,0.000335906,0,0,0
46724,1442,-634.934,0.00640221,0,0.00644552,0
46724,1231,-55.3067,0.0239507,0,0.0240563,0
46724,3003,-785.08,9.31E-09,0,0,0
46724,1502,-2118.77,0.999926,0,1,1
46724,2462,-4505.64,0.00925393,0,0.00929496,0
46724,1081,-1046.28,0.61882,0,0.618427,1
46724,2042,-2190.29,9.31E-09,726.419,0,0
46724,3003,-1434.51,0.0218686,0,0.0218073,0
46724,1892,-1844.15,0.999987,0,1,1
46724,2703,-1445.17,9.31E-09,0,0,0
46724,991,-1.21E-125,0.978131,0,0.978193,1
46396.8,601,-2058.32,0.0990198,0,0.0987642,1
46396.8,247,-167.502,6.37E-06,122.118,0,0
46396.8,379,-898.628,0.999998,-76.2875,1,1
46396.8,373,-1511.58,1,-733.844,1,1
46396.8,247,-2119.31,1,-1376.21,1,1
46396.8,415,-538.617,0.0965621,0,0.0950147,0
46396.8,421,-219.486,0.166701,0,0.167133,0
46396.8,517,-526.583,0.704828,0,0.703939,0
46396.8,79,-550.24,1,-280,1,1
46396.8,601,-58.8052,9.31E-09,523.522,0,0
46396.8,445,-2286.75,1,-1941.48,1,1
46396.8,343,-0.000954765,0.968775,0,0.96934,1
46396.8,181,-38.7899,0.640996,0,0.6466,1
46396.8,367,-182.264,0.680145,0,0.683136,1
46396.8,517,-64.2316,9.31E-09,0,0,0
46396.8,601,-2.66989,1,0,1,1
46396.8,559,-507.204,0.315229,0,0.315391,0
46396.8,145,-88.4608,0.00748439,0,0.00575542,0
46396.8,241,-126.51,0.998412,-0.29348,1,1
46396.8,523,-78.1168,0.00010781,0,0,0
46396.8,73,-1.20804,0.876925,0,0.878492,1
46396.8,601,-158.454,5.51E-05,315.324,0,0
46396.8,109,-74.1891,0.00151692,4.22644,0,0
46396.8,325,-158.143,9.31E-09,18.6746,0,0
46396.8,295,-208.256,0.279748,0,0.279123,0
46396.8,541,-721.751,0.00109355,0,0,0
46396.8,433,-809.689,2.47E-05,30.8159,0,0
46396.8,481,-516.915,0.823191,0,0.823918,1
46396.8,601,-3.62E-43,1,-380.291,1,1
46396.8,127,-202.502,0.999999,-22.5579,1,1
46396.8,541,-362.268,0.999985,-66.9285,1,1
46396.8,529,-408.975,0.0715973,0,0.0720968,0
46396.8,583,-157.231,5.87E-05,282.423,0,0
46396.8,601,-282.934,0.0301357,0,0.0306602,0
46396.8,307,-199.016,9.31E-09,100.711,0,0
46396.8,397,-156.564,4.12E-06,242.852,0,0
46396.8,91,-0.0243511,0.869226,0,0.870749,0
46396.8,175,-144.34,0.204807,0,0.199423,0
46396.8,601,-191.123,0.0105529,0,0.0104449,0
46396.8,289,-68.0413,0.000250294,0,0,0
46396.8,577,-1310.99,1,-103.493,1,1
46396.8,91,-27.3992,0.989371,0,0.989555,1
46396.8,361,-63.0635,0.445076,0,0.438695,1
46396.8,601,-214.678,0.0263477,0,0.0264937,0
46396.8,343,-969.949,1,-522.814,1,1
46396.8,361,-230.65,0.999759,-205.963,1,1
46396.8,259,-1444.82,1,-1309.12,1,1
46396.8,343,-177.326,1,-285.337,1,1
46396.8,229,-125.286,0.999998,-117.237,1,1
46396.8,289,-200.488,0.833245,0,0.832867,1
46396.8,247,-1.37716,3.66E-05,65.866,0,1
46396.8,601,-599.646,0.0216428,0,0.0215408,0
46396.8,301,-5319.36,1,-4280.63,1,1
46396.8,493,-891.078,0.991564,0,0.99235,1
46396.8,217,-890.2,1,-346.394,1,1
46396.8,409,-382.681,0.120596,0,0.122742,0
46396.8,601,-3.59E-43,1,0,1,1
46396.8,379,-4456.06,1,-2918.76,1,1
46396.8,541,-573.067,0.00358104,0,0,0
46396.8,199,-128.265,0.993367,0,0.994939,1
47760.2,601,-361.087,0.0621814,0,0.0615274,0
47760.2,247,-171.647,0.00032427,13.5045,0,0
47760.2,379,-156.135,1,-197.066,1,1
47760.2,373,-916.399,1,-843.694,1,1
47760.2,247,-2616.1,1,-1743.52,1,1
47760.2,415,-424.512,0.104072,0,0.102874,0
47760.2,421,-90.0304,0.185093,0,0.184944,1
47760.2,517,-144.444,0.441982,0,0.443245,1
47760.2,79,-240.213,1,-289.723,1,1
47760.2,601,-193.799,1.32E-05,0,0,0
47760.2,445,-1985.51,1,-2107.35,1,1
47760.2,343,-3.02E-140,0.952903,0,0.953639,1
47760.2,181,-15.0369,0.723356,0,0.722028,1
47760.2,367,-311.587,0.44523,0,0.444947,0
47760.2,517,-426.139,0.00210417,0,0.00257273,0
47760.2,601,-1.32E-169,1,0,1,1
47760.2,559,-1354.52,0.536056,0,0.536725,1
47760.2,145,-305.377,0.0480535,0,0.0490273,0
47760.2,241,-156.722,1,-27.4925,1,1
47760.2,523,-203.005,1.93E-08,0,0,0
47760.2,73,-58.9047,0.336119,0,0.336845,1
47760.2,601,-553.223,4.44E-15,98.5384,0,0
47760.2,109,-156.357,4.44E-15,82.8938,0,0
47760.2,325,-187.787,0.017038,0,0.0169978,0
47760.2,295,-550.418,0.406735,0,0.408525,1
47760.2,541,-97.0228,0.000487164,0,-4.72E-13,0
47760.2,433,-528.379,2.74E-09,0,0,0
47760.2,481,-628,0.624477,0,0.624154,1
47760.2,601,-8.32E-112,1,0,1,1
47760.2,127,-171.855,1,-73.5932,1,1
47760.2,541,-226.476,1,0,1,1
47760.2,529,-299.724,0.359588,0,0.360401,1
47760.2,583,-300.208,4.44E-15,0,0,0
47760.2,601,-36.6994,0.0466102,0,0.0463614,0
47760.2,307,-165.466,4.44E-15,157.88,0,0
47760.2,397,-3.67365,4.44E-15,387.727,0,0
47760.2,91,-391.615,0.572128,0,0.572162,1
47760.2,175,-295.003,0.111111,0,0.111111,0
47760.2,601,-2069.59,0.0243544,0,0.0244778,0
47760.2,289,-358.969,0.0556308,0,0.0526095,0
47760.2,577,-200.746,1,-376.815,1,1
47760.2,91,-12.0756,0.735864,0,0.74076,1
47760.2,361,-67.5911,0.500865,0,0.50108,0
47760.2,601,-645.054,0.0757987,0,0.0756401,0
47760.2,343,-1753.98,1,-944.18,1,1
47760.2,361,-1238.62,1,-455.699,1,1
47760.2,259,-2455.55,1,-1874.91,1,1
47760.2,343,-125.254,1,-197.677,1,1
47760.2,229,-422.627,1,-146.38,1,1
47760.2,289,-668.423,0.816886,0,0.815056,1
47760.2,247,-43.8295,0.103302,0,0.103262,0
47760.2,601,-124.432,0.000854119,0,0.000843278,0
47760.2,301,-4883.01,1,-4150.34,1,1
47760.2,493,-1183.74,1,-127.236,1,1
47760.2,217,-614.503,1,-261.601,1,1
47760.2,409,-158.904,0.604311,0,0.604836,0
47760.2,601,-1.28E-17,1,0,1,1
47760.2,379,-3005.65,1,-2547.41,1,1
47760.2,541,-346.732,7.03E-05,0.908537,0,1
47760.2,199,-51.9548,1,-30.4075,1,1
50624.9,601,-321.52,0.144339,0,0.142845,1
50624.9,247,-8.15643,3.58E-09,0,0,0
50624.9,379,-639.173,1,-422.139,1,1
50624.9,373,-673.462,1,-1241.42,1,1
50624.9,247,-1024.99,1,-1487.48,1,1
50624.9,415,-328.52,0.0893878,0,0.0854781,0
50624.9,421,-223.463,0.697156,0,0.706895,1
50624.9,517,-215.446,0.663136,0,0.671194,0
50624.9,79,-325.001,1,-375.366,1,1
50624.9,601,-7.69491,1.62E-07,0,0,0
50624.9,445,-1593.43,1,-1898.62,1,1
50624.9,343,-66.4794,0.659414,0,0.656849,0
50624.9,181,-7.35391,0.39952,0,0.416377,1
50624.9,367,-98.1048,0.60578,0,0.603929,1
50624.9,517,-1.08811,2.91E-10,434.413,0,0
50624.9,601,-3.46E-105,1,0,1,1
50624.9,559,-1110.89,0.444338,0,0.440453,0
50624.9,145,-71.9431,0.0109366,0,0.0114101,0
50624.9,241,-294.915,0.905893,0,0.905369,1
50624.9,523,-105.325,2.91E-10,173.217,0,0
50624.9,73,-80.7882,0.640384,0,0.623925,1
50624.9,601,-604.003,2.05E-07,0,0,0
50624.9,109,-14.4331,2.91E-10,38.5528,0,0
50624.9,325,-218.346,2.91E-10,153.103,0,0
50624.9,295,-111.65,0.204797,0,0.208426,0
50624.9,541,-339.337,0.114364,0,0.117788,0
50624.9,433,-250.211,0.061012,0,0.0628203,0
50624.9,481,-475.752,0.501022,0,0.504498,1
50624.9,601,-9.43E-51,1,0,1,1
50624.9,127,-33.7707,1,-48.4702,1,1
50624.9,541,-222.13,0.999994,-148.192,1,1
50624.9,529,-140.451,0.182118,0,0.178337,0
50624.9,583,-58.383,2.30E-06,187.555,0,0
50624.9,601,-112.704,0.0524113,0,0.052228,1
